date,pm25,pm10,no2,so2,co,o3,month,dayofweek,is_winter,pm25_lag1,pm25_lag7,pm25_lag14,pm25_roll3,pm25_roll7,pm25_roll14,pm25_std7,pm10_roll7,no2_roll7,so2_roll7,co_roll7,o3_roll7,pm25_tomorrow,unsafe_tomorrow,isoforest_flag,ocsvm_flag,is_high_pm25
2023-03-07,150.0,106.0,24.0,8.0,5.0,3.0,3,1,0,136.0,183.0,207.0,142.0,153.14285714285714,170.42857142857142,14.88207614804722,110.0,25.285714285714285,7.714285714285714,4.857142857142857,2.857142857142857,155.0,1,1,1,0
2023-03-08,155.0,117.0,24.0,6.0,8.0,3.0,3,2,0,150.0,176.0,192.0,147.0,150.14285714285714,167.78571428571428,11.156889820925853,103.57142857142857,24.857142857142858,7.428571428571429,5.0,2.857142857142857,187.0,1,1,1,0
2023-03-09,187.0,84.0,24.0,9.0,4.0,4.0,3,3,0,155.0,161.0,212.0,164.0,153.85714285714286,166.0,17.752263437177294,97.42857142857143,24.428571428571427,7.714285714285714,4.857142857142857,3.142857142857143,136.0,0,1,1,0
2023-03-10,136.0,122.0,24.0,7.0,6.0,4.0,3,4,0,187.0,166.0,162.0,159.33333333333334,149.57142857142858,164.14285714285714,17.952317797036773,101.28571428571429,24.285714285714285,7.571428571428571,5.142857142857143,3.2857142857142856,186.0,1,1,1,0
2023-03-11,186.0,120.0,19.0,7.0,6.0,17.0,3,5,0,136.0,143.0,162.0,169.66666666666666,155.71428571428572,165.85714285714286,22.186439444809036,104.57142857142857,23.285714285714285,7.571428571428571,5.428571428571429,5.285714285714286,180.0,1,1,1,0
2023-03-12,180.0,157.0,12.0,7.0,9.0,3.0,3,6,0,186.0,140.0,190.0,167.33333333333334,161.42857142857142,165.14285714285714,22.611627855724855,114.57142857142857,21.571428571428573,7.428571428571429,6.142857142857143,5.285714285714286,170.0,1,1,1,0
2023-03-13,170.0,131.0,11.0,9.0,7.0,3.0,3,0,0,180.0,136.0,213.0,178.66666666666666,166.28571428571428,162.07142857142858,19.703758403872314,119.57142857142857,19.714285714285715,7.571428571428571,6.428571428571429,5.285714285714286,174.0,1,1,1,0
2023-03-14,174.0,144.0,10.0,8.0,6.0,4.0,3,1,0,170.0,150.0,183.0,174.66666666666666,169.71428571428572,161.42857142857142,18.445544048310573,125.0,17.714285714285715,7.571428571428571,6.571428571428571,5.428571428571429,200.0,1,1,-1,0
2023-03-15,200.0,113.0,10.0,9.0,9.0,2.0,3,2,0,174.0,155.0,176.0,181.33333333333334,176.14285714285714,163.14285714285714,20.21903864701753,124.42857142857143,15.714285714285714,8.0,6.714285714285714,5.285714285714286,175.0,1,1,-1,0
2023-03-16,175.0,133.0,19.0,9.0,9.067164179104477,4.0,3,3,0,200.0,187.0,161.0,183.0,174.42857142857142,164.14285714285714,19.64567079415837,131.42857142857142,15.0,8.0,7.43816631130064,5.285714285714286,165.0,1,1,-1,0
2023-03-17,165.0,123.4,19.8,9.2,9.134328358208956,3.6,3,4,0,175.0,136.0,166.0,180.0,178.57142857142858,164.07142857142858,11.602544876841037,131.62857142857143,14.4,8.314285714285715,7.885927505330491,5.228571428571429,158.6,1,1,-1,0
2023-03-21,158.6,85.0,23.0,10.0,9.402985074626866,2.0,3,1,0,165.0,186.0,143.0,166.20000000000002,174.65714285714284,165.18571428571428,13.191772327588255,126.62857142857142,14.971428571428572,8.742857142857144,8.372068230277184,3.085714285714286,157.0,1,1,-1,0
2023-03-22,157.0,84.8203125,22.8984375,9.9765625,9.470149253731343,2.2734375,3,2,0,158.6,180.0,140.0,160.20000000000002,171.37142857142857,166.4,14.444112328296603,116.3171875,16.528348214285714,9.168080357142857,8.439232409381663,2.981919642857143,109.375,0,1,1,0
2023-07-27,109.375,62.0,10.0,7.0,18.0,37.0,7,3,0,157.0,170.0,136.0,141.65833333333333,162.71071428571426,164.49821428571428,27.593522251393924,106.46004464285714,16.38549107142857,8.882366071428573,10.010660980810233,7.8390625,109.0,0,1,1,0
2023-07-28,109.0,60.0,9.0,6.0,16.0,37.0,7,4,0,109.375,174.0,150.0,125.125,153.42499999999998,161.56964285714284,33.47196899397193,94.46004464285714,16.24263392857143,8.596651785714286,11.439232409381662,12.553348214285714,119.0,0,1,1,0
2023-07-29,119.0,27.0,6.0,6.0,9.0,52.0,7,5,0,109.0,200.0,155.0,112.45833333333333,141.85357142857143,158.99821428571428,28.286629750098236,82.17433035714285,15.671205357142856,8.168080357142857,11.439232409381662,19.696205357142855,73.0,0,1,1,0
2023-07-30,73.0,48.0,8.0,6.0,41.0,82.0,7,6,0,119.0,175.0,187.0,100.33333333333333,127.28214285714286,150.85535714285714,34.05055895982178,70.03147321428571,14.099776785714285,7.739508928571429,16.001066098081022,30.8390625,94.0,0,1,-1,0
2023-07-31,94.0,69.0,10.0,5.0,51.0,78.0,7,0,0,73.0,165.0,136.0,95.33333333333333,117.13928571428572,147.85535714285714,31.41540179972577,62.260044642857146,12.699776785714286,7.139508928571429,21.9818763326226,41.46763392857143,129.0,0,1,-1,0
2023-08-01,129.0,64.0,8.0,5.0,13.0,8.0,8,1,0,94.0,158.6,186.0,98.66666666666667,112.91071428571429,143.78392857142856,26.51441375751845,59.260044642857146,10.556919642857142,6.425223214285714,22.495735607675904,42.324776785714285,90.0,0,1,1,0
2023-08-02,90.0,66.0,7.0,6.0,20.0,9.0,8,2,0,129.0,157.0,180.0,104.33333333333333,103.33928571428571,137.35535714285714,18.964153999187317,56.57142857142857,8.285714285714286,5.857142857142857,24.0,43.285714285714285,94.0,0,1,-1,0
2023-08-03,94.0,64.0,8.0,4.0,7.0,9.0,8,3,0,90.0,109.375,170.0,104.33333333333333,101.14285714285714,131.9267857142857,19.03880748566787,56.857142857142854,8.0,5.428571428571429,22.428571428571427,39.285714285714285,100.0,0,1,1,0
2023-08-04,100.0,73.0,9.0,5.0,6.0,14.0,8,4,0,94.0,109.0,174.0,94.66666666666667,99.85714285714286,126.64107142857142,18.7210093338026,58.714285714285715,8.0,5.285714285714286,21.0,36.0,121.0,0,1,1,0
2023-08-05,121.0,72.0,10.0,6.0,7.0,6.0,8,5,0,100.0,119.0,200.0,105.0,100.14285714285714,120.99821428571428,19.07379154257635,65.14285714285714,8.571428571428571,5.285714285714286,20.714285714285715,29.428571428571427,139.0,0,1,1,0
2023-08-06,139.0,75.0,7.0,6.0,2.0,6.0,8,6,0,121.0,73.0,175.0,120.0,109.57142857142857,118.42678571428571,19.721875695595113,69.0,8.428571428571429,5.285714285714286,15.142857142857142,18.571428571428573,108.0,0,1,1,0
2023-08-07,108.0,81.0,7.0,4.0,4.0,7.0,8,0,0,139.0,94.0,165.0,122.66666666666667,111.57142857142857,114.35535714285713,18.55493773327835,70.71428571428571,8.0,5.142857142857143,8.428571428571429,8.428571428571429,100.0,0,1,1,0
2023-08-08,100.0,91.0,6.0,8.0,4.0,6.0,8,1,0,108.0,129.0,158.6,115.66666666666667,107.42857142857143,110.16964285714286,17.20326657796441,74.57142857142857,7.714285714285714,5.571428571428571,7.142857142857143,8.142857142857142,108.0,0,1,-1,0
2023-08-09,108.0,95.0,7.0,10.0,5.0,7.0,8,2,0,100.0,90.0,157.0,105.33333333333333,110.0,106.66964285714286,15.416441439800257,78.71428571428571,7.714285714285714,6.142857142857143,5.0,7.857142857142857,113.0,0,1,-1,0
2023-08-10,113.0,93.0,8.0,6.0,9.0,7.0,8,3,0,108.0,94.0,109.375,107.0,112.71428571428571,106.92857142857143,13.707835784867111,82.85714285714286,7.714285714285714,6.428571428571429,5.285714285714286,7.571428571428571,108.0,0,1,1,0
2023-08-11,108.0,92.0,9.0,5.0,6.0,8.0,8,4,0,113.0,100.0,109.0,109.66666666666667,113.85714285714286,106.85714285714286,12.772738827008776,85.57142857142857,7.714285714285714,6.428571428571429,5.285714285714286,6.714285714285714,119.0,0,1,1,0
2023-08-12,119.0,100.0,8.0,5.0,6.0,9.0,8,5,0,108.0,121.0,119.0,113.33333333333333,113.57142857142857,106.85714285714286,12.607631853464854,89.57142857142857,7.428571428571429,6.285714285714286,5.142857142857143,7.142857142857143,125.0,0,1,-1,0
2023-08-13,125.0,81.0,8.0,5.0,5.0,8.0,8,6,0,119.0,139.0,73.0,117.33333333333333,111.57142857142857,110.57142857142857,8.263517065138599,90.42857142857143,7.571428571428571,6.142857142857143,5.571428571428571,7.428571428571429,106.0,0,1,1,0
2023-08-14,106.0,82.0,10.0,5.0,4.0,11.0,8,0,0,125.0,108.0,94.0,116.66666666666667,111.28571428571429,111.42857142857143,8.44026630138043,90.57142857142857,8.0,6.285714285714286,5.571428571428571,8.0,105.0,0,1,1,0
2023-08-15,105.0,77.0,10.0,7.0,5.0,7.0,8,1,0,106.0,100.0,129.0,112.0,112.0,109.71428571428571,7.483314773556045,88.57142857142857,8.571428571428571,6.142857142857143,5.714285714285714,8.142857142857142,126.0,0,1,1,0
2023-08-16,126.0,85.0,10.0,5.0,4.0,8.0,8,2,0,105.0,108.0,90.0,112.33333333333333,114.57142857142857,112.28571428571429,8.847921466979349,87.14285714285714,9.0,5.428571428571429,5.571428571428571,8.285714285714286,132.0,0,1,1,0
2023-08-17,132.0,89.0,10.0,6.0,5.0,6.0,8,3,0,126.0,113.0,94.0,121.0,117.28571428571429,115.0,10.950103282840717,86.57142857142857,9.285714285714286,5.428571428571429,5.0,8.142857142857142,115.0,0,1,1,0
2023-08-18,115.0,107.0,11.0,6.0,4.0,9.0,8,4,0,132.0,108.0,100.0,124.33333333333333,118.28571428571429,116.07142857142857,10.258562045345899,88.71428571428571,9.571428571428571,5.571428571428571,4.714285714285714,8.285714285714286,125.0,0,1,1,0
2023-08-19,125.0,73.0,11.0,3.0,6.0,12.0,8,5,0,115.0,119.0,121.0,124.0,119.14285714285714,116.35714285714286,10.574002260716572,84.85714285714286,10.0,5.285714285714286,4.714285714285714,8.714285714285714,126.0,0,1,1,0
2023-08-20,126.0,84.0,11.0,7.0,4.0,10.0,8,6,0,125.0,125.0,139.0,122.0,119.28571428571429,115.42857142857143,10.67261738773002,85.28571428571429,10.428571428571429,5.571428571428571,4.571428571428571,9.0,116.0,0,1,1,0
2023-08-21,116.0,80.0,10.0,4.0,5.0,13.0,8,0,0,126.0,106.0,108.0,122.33333333333333,120.71428571428571,116.0,9.159954252335314,85.0,10.428571428571429,5.428571428571429,4.714285714285714,9.285714285714286,117.0,0,1,1,0
2023-08-22,117.0,78.0,11.0,4.0,6.0,8.0,8,1,0,116.0,105.0,100.0,119.66666666666667,122.42857142857143,117.21428571428571,6.451282633644252,85.14285714285714,10.571428571428571,5.0,4.857142857142857,9.428571428571429,117.0,0,1,1,0
2023-08-23,117.0,53.0,8.0,6.0,7.0,5.0,8,2,0,117.0,126.0,108.0,116.66666666666667,121.14285714285714,117.85714285714286,6.517376042266089,80.57142857142857,10.285714285714286,5.142857142857143,5.285714285714286,9.0,84.0,0,1,1,0
2023-08-24,84.0,83.0,7.0,5.0,5.0,7.0,8,3,0,117.0,132.0,113.0,106.0,114.28571428571429,115.78571428571429,14.06786273407876,79.71428571428571,9.857142857142858,5.0,5.285714285714286,9.142857142857142,103.0,0,1,1,0
2023-08-25,103.0,97.0,7.0,5.0,3.0,7.0,8,4,0,84.0,115.0,108.0,101.33333333333333,112.57142857142857,115.42857142857143,14.683972474067406,78.28571428571429,9.285714285714286,4.857142857142857,5.142857142857143,8.857142857142858,101.0,0,1,1,0
2023-08-26,101.0,130.0,8.0,4.0,5.0,7.0,8,5,0,103.0,125.0,119.0,96.0,109.14285714285714,114.14285714285714,14.088157809888255,86.42857142857143,8.857142857142858,5.0,5.0,8.142857142857142,130.0,0,1,-1,0
2023-08-27,130.0,147.0,9.0,5.0,4.0,6.0,8,6,0,101.0,126.0,125.0,111.33333333333333,109.71428571428571,114.5,14.941154414509597,95.42857142857143,8.571428571428571,4.714285714285714,5.0,7.571428571428571,146.0,0,1,-1,0
2023-08-28,146.0,123.0,9.0,3.0,6.0,8.0,8,0,0,130.0,116.0,106.0,125.66666666666667,114.0,117.35714285714286,20.363365799071307,101.57142857142857,8.428571428571429,4.571428571428571,5.142857142857143,6.857142857142857,134.0,0,1,-1,0
2023-08-29,134.0,117.0,10.0,4.0,8.0,10.0,8,1,0,146.0,117.0,105.0,136.66666666666666,116.42857142857143,119.42857142857143,21.74746838030806,107.14285714285714,8.285714285714286,4.571428571428571,5.428571428571429,7.142857142857143,131.0,0,1,-1,0
2023-08-30,131.0,119.0,10.0,7.0,67.0,13.0,8,2,0,134.0,117.0,126.0,137.0,118.42857142857143,119.78571428571429,22.441458232903752,116.57142857142857,8.571428571428571,4.714285714285714,14.0,8.285714285714286,134.0,0,-1,-1,0
2023-08-31,134.0,111.0,10.0,7.0,18.0,10.0,8,3,0,131.0,84.0,132.0,133.0,125.57142857142857,119.92857142857143,16.93966885604586,120.57142857142857,9.0,5.0,15.857142857142858,8.714285714285714,137.0,0,1,-1,0
2023-09-01,137.0,111.0,10.0,7.0,4.0,8.0,9,4,0,134.0,103.0,115.0,134.0,130.42857142857142,121.5,14.010200365655683,122.57142857142857,9.428571428571429,5.285714285714286,16.0,8.857142857142858,122.0,0,1,-1,0
2023-09-02,122.0,106.0,10.0,6.0,4.0,9.0,9,5,0,137.0,101.0,125.0,131.0,133.42857142857142,121.28571428571429,7.299706452030499,119.14285714285714,9.714285714285714,5.571428571428571,15.857142857142858,9.142857142857142,121.0,0,1,-1,0
2023-09-03,121.0,103.0,10.0,6.0,4.0,8.0,9,6,0,122.0,130.0,126.0,126.66666666666667,132.14285714285714,120.92857142857143,8.668497975021959,112.85714285714286,9.857142857142858,5.714285714285714,15.857142857142858,9.428571428571429,122.0,0,1,-1,0
2023-09-04,122.0,97.0,11.0,5.0,5.0,8.0,9,0,0,121.0,146.0,116.0,121.66666666666667,128.71428571428572,121.35714285714286,6.8243262357198775,109.14285714285714,10.142857142857142,6.0,15.714285714285714,9.428571428571429,119.0,0,1,1,0
2023-09-05,119.0,92.0,13.0,6.0,6.0,11.0,9,1,0,122.0,134.0,117.0,120.66666666666667,126.57142857142857,121.5,7.230886134203922,105.57142857142857,10.571428571428571,6.285714285714286,15.428571428571429,9.571428571428571,131.0,0,1,1,0
2023-09-06,131.0,84.0,11.0,7.0,6.0,11.0,9,2,0,119.0,131.0,117.0,124.0,126.57142857142857,122.5,7.230886134203922,100.57142857142857,10.714285714285714,6.285714285714286,6.714285714285714,9.285714285714286,101.0,0,1,1,0
2023-09-07,101.0,77.0,11.0,7.0,7.0,15.0,9,3,0,131.0,134.0,84.0,117.0,121.85714285714286,123.71428571428571,11.231333720577007,95.71428571428571,10.857142857142858,6.285714285714286,5.142857142857143,10.0,111.0,0,1,1,0
2023-09-08,111.0,72.0,10.0,6.0,3.0,9.0,9,4,0,101.0,137.0,103.0,114.33333333333333,118.14285714285714,124.28571428571429,9.564318610141928,90.14285714285714,10.857142857142858,6.142857142857143,5.0,10.142857142857142,99.0,0,1,1,0
2023-09-09,99.0,43.0,8.0,6.0,6.0,6.0,9,5,0,111.0,122.0,101.0,103.66666666666667,114.85714285714286,124.14285714285714,11.725024114103588,81.14285714285714,10.571428571428571,6.142857142857143,5.285714285714286,9.714285714285714,69.0,0,1,1,0
2023-09-10,69.0,10.0,8.0,4.0,5.0,7.0,9,6,0,99.0,121.0,130.0,93.0,107.42857142857143,119.78571428571429,20.427572403147717,67.85714285714286,10.285714285714286,5.857142857142857,5.428571428571429,9.571428571428571,60.0,0,1,1,0
2023-09-11,60.0,15.875,10.0,6.0,7.0,8.0,9,0,0,69.0,122.0,146.0,76.0,98.57142857142857,113.64285714285714,25.793133083940212,56.267857142857146,10.142857142857142,6.0,5.714285714285714,9.571428571428571,108.0,0,1,1,0
2023-09-12,108.0,21.75,11.0,4.0,5.0,10.0,9,1,0,60.0,119.0,134.0,79.0,97.0,111.78571428571429,24.650895859315238,46.232142857142854,9.857142857142858,5.714285714285714,5.571428571428571,9.428571428571429,125.0,0,1,1,0
2023-09-13,125.0,27.625,12.0,6.0,7.0,15.0,9,2,0,108.0,131.0,131.0,97.66666666666667,96.14285714285714,111.35714285714286,23.341155151570007,38.17857142857143,10.0,5.571428571428571,5.714285714285714,10.0,143.0,0,1,1,0
2023-09-14,143.0,33.5,11.0,3.0,5.0,10.0,9,3,0,125.0,101.0,134.0,125.33333333333333,102.14285714285714,112.0,29.407643969037316,31.964285714285715,10.0,5.0,5.428571428571429,9.285714285714286,150.0,1,1,1,0
2023-09-15,150.0,39.375,13.0,4.0,6.0,10.0,9,4,0,143.0,111.0,137.0,139.33333333333334,107.71428571428571,112.92857142857143,34.60112852550076,27.303571428571427,10.428571428571429,4.714285714285714,5.857142857142857,9.428571428571429,117.0,0,1,1,0
2023-09-16,117.0,45.25,10.0,7.0,7.0,5.0,9,5,0,150.0,99.0,122.0,136.66666666666666,110.28571428571429,112.57142857142857,34.514317250066235,27.625,10.714285714285714,4.857142857142857,6.0,9.285714285714286,123.0,0,1,1,0
2023-09-17,123.0,51.125,11.0,7.0,5.0,6.0,9,6,0,117.0,69.0,121.0,130.0,118.0,112.71428571428571,29.40521495698991,33.5,11.142857142857142,5.285714285714286,6.0,9.142857142857142,105.0,0,1,1,0
2023-09-18,105.0,57.0,10.0,5.0,6.0,5.0,9,0,0,123.0,60.0,122.0,115.0,124.42857142857143,111.5,16.850886651820147,39.375,11.142857142857142,5.142857142857143,5.857142857142857,8.714285714285714,68.0,0,1,1,0
2023-09-19,68.0,63.0,10.0,4.0,5.0,8.0,9,1,0,105.0,108.0,119.0,98.66666666666667,118.71428571428571,107.85714285714286,27.04757712941298,45.267857142857146,11.0,5.142857142857143,5.857142857142857,8.428571428571429,81.0,0,1,1,0
2023-09-20,81.0,82.0,13.0,3.5,6.0,11.0,9,2,0,68.0,125.0,131.0,84.66666666666667,112.42857142857143,104.28571428571429,30.264705201810628,53.035714285714285,11.142857142857142,4.785714285714286,5.714285714285714,7.857142857142857,106.0,0,1,1,0
2023-09-21,106.0,89.0,12.0,3.0,5.0,7.0,9,3,0,81.0,143.0,101.0,85.0,107.14285714285714,104.64285714285714,27.101221198985083,60.964285714285715,11.285714285714286,4.785714285714286,5.714285714285714,7.428571428571429,134.0,0,1,1,0
2023-09-22,134.0,80.0,11.0,2.0,4.0,13.0,9,4,0,106.0,150.0,111.0,107.0,104.85714285714286,106.28571428571429,23.291118274490838,66.76785714285714,11.0,4.5,5.428571428571429,7.857142857142857,136.0,0,1,1,0
2023-09-23,136.0,81.0,12.0,3.0,7.0,11.0,9,5,0,134.0,117.0,99.0,125.33333333333333,107.57142857142857,108.92857142857143,25.902748521199612,71.875,11.285714285714286,3.9285714285714284,5.428571428571429,8.714285714285714,133.0,0,1,1,0
2023-09-24,133.0,92.0,13.0,4.0,9.0,9.0,9,6,0,136.0,123.0,69.0,134.33333333333334,109.0,113.5,27.1416039810987,77.71428571428571,11.571428571428571,3.5,6.0,9.142857142857142,144.0,0,1,1,0
2023-09-25,144.0,99.0,13.0,4.0,17.0,16.0,9,0,0,133.0,105.0,60.0,137.66666666666666,114.57142857142857,119.5,30.03252205447457,83.71428571428571,12.0,3.357142857142857,7.571428571428571,10.714285714285714,157.0,1,1,1,0
2023-09-26,157.0,100.0,13.0,5.0,51.0,11.0,9,1,0,144.0,68.0,108.0,144.66666666666666,127.28571428571429,123.0,25.532425695669204,89.0,12.428571428571429,3.5,14.142857142857142,11.142857142857142,160.0,1,-1,-1,0
2023-09-27,160.0,93.0,13.0,5.0,36.0,10.0,9,2,0,157.0,81.0,125.0,153.66666666666666,138.57142857142858,125.5,18.01718756130221,90.57142857142857,12.428571428571429,3.7142857142857144,18.428571428571427,11.0,135.0,0,1,-1,0
2023-09-28,135.0,101.0,14.0,4.0,4.0,11.0,9,3,0,160.0,106.0,143.0,150.66666666666666,142.71428571428572,124.92857142857143,11.397577019035806,92.28571428571429,12.714285714285714,3.857142857142857,18.285714285714285,11.571428571428571,145.0,0,1,1,0
2023-09-29,145.0,114.0,16.0,5.0,5.0,12.0,9,4,0,135.0,134.0,150.0,146.66666666666666,144.28571428571428,124.57142857142857,10.73490080243804,97.14285714285714,13.428571428571429,4.285714285714286,18.428571428571427,11.428571428571429,159.0,1,1,1,0
2023-09-30,159.0,111.0,16.0,6.0,9.0,10.0,9,5,0,145.0,136.0,117.0,146.33333333333334,147.57142857142858,127.57142857142857,11.28209706950799,101.42857142857143,14.0,4.714285714285714,18.714285714285715,11.285714285714286,151.0,1,1,1,0
2023-10-01,151.0,108.0,15.0,3.0,15.0,13.0,10,6,0,159.0,133.0,123.0,151.66666666666666,150.14285714285714,129.57142857142858,9.28131764045069,103.71428571428571,14.285714285714286,4.571428571428571,19.571428571428573,11.857142857142858,154.0,1,1,1,0
2023-10-02,154.0,95.0,18.0,4.0,50.0,11.0,10,0,0,151.0,144.0,105.0,154.66666666666666,151.57142857142858,133.07142857142858,8.941609528069513,103.14285714285714,15.0,4.571428571428571,24.285714285714285,11.142857142857142,142.0,0,1,-1,0
2023-10-03,142.0,109.0,19.0,4.0,24.0,12.0,10,1,0,154.0,157.0,68.0,149.0,149.42857142857142,138.35714285714286,9.21696159005047,104.42857142857143,15.857142857142858,4.428571428571429,20.428571428571427,11.285714285714286,147.0,0,1,-1,0
2023-10-04,147.0,118.0,21.0,4.0,23.0,12.0,10,2,0,142.0,160.0,81.0,147.66666666666666,147.57142857142858,143.07142857142858,7.955231881334508,108.0,17.0,4.285714285714286,18.571428571428573,11.571428571428571,153.0,1,1,-1,0
2023-10-05,153.0,127.0,22.0,4.0,11.0,12.0,10,3,0,147.0,135.0,106.0,147.33333333333334,150.14285714285714,146.42857142857142,5.843188953212199,111.71428571428571,18.142857142857142,4.285714285714286,19.571428571428573,11.714285714285714,164.0,1,1,1,0
2023-10-06,164.0,144.0,20.0,6.0,6.0,10.0,10,4,0,153.0,145.0,134.0,154.66666666666666,152.85714285714286,148.57142857142858,7.2899147555330375,116.0,18.714285714285715,4.428571428571429,19.714285714285715,11.428571428571429,165.0,1,1,1,0
2023-10-07,165.0,153.0,15.0,10.0,5.0,7.0,10,5,0,164.0,159.0,136.0,160.66666666666666,153.71428571428572,150.64285714285714,8.400680244570012,122.0,18.571428571428573,5.0,19.142857142857142,11.0,161.0,1,1,1,0
2023-10-08,161.0,114.0,11.0,8.0,23.0,6.0,10,6,0,165.0,151.0,133.0,163.33333333333334,155.14285714285714,152.64285714285714,8.706866474777403,122.85714285714286,18.0,5.714285714285714,20.285714285714285,10.0,144.0,0,1,-1,0
2023-10-09,144.0,113.0,12.0,6.0,9.0,7.0,10,0,0,161.0,154.0,144.0,156.66666666666666,153.71428571428572,152.64285714285714,9.69044694040694,125.42857142857143,17.142857142857142,6.0,14.428571428571429,9.428571428571429,157.0,1,1,1,0
2023-10-10,157.0,112.0,18.0,9.0,14.0,10.0,10,1,0,144.0,142.0,157.0,154.0,155.85714285714286,152.64285714285714,8.21438923330692,125.85714285714286,17.0,6.714285714285714,13.0,9.142857142857142,149.0,0,1,1,0
2023-10-11,149.0,105.0,18.0,8.0,7.0,10.0,10,2,0,157.0,147.0,160.0,150.0,156.14285714285714,151.85714285714286,7.883074092188592,124.0,16.571428571428573,7.285714285714286,10.714285714285714,8.857142857142858,155.0,1,1,1,0
2023-10-12,155.0,146.0,22.0,10.0,17.0,13.0,10,3,0,149.0,153.0,135.0,153.66666666666666,156.42857142857142,153.28571428571428,7.785823502952349,126.71428571428571,16.571428571428573,8.142857142857142,11.571428571428571,9.0,198.0,1,1,1,0
